Date,Close/Last,Volume,Open,High,Low,Daily Return,Cumulative Return,SMA_20,SMA_50,EMA_20,EMA_50,Volatility_20,Up_Streak,Down_Streak,Position,Strategy Return,Cumulative Strategy Return
2020-04-02,251.83,177660400,245.19,252.68,244.59,0.0230753605525086,0.24458831669467,254.9375,296.6078,260.5120427471136,283.5364573084837,0.0579498735535864,1,0,1,0.0230753605525086,0.3031301306667973
2020-04-03,248.19,135561200,250.76,253.32,245.22,-0.0144541952904737,0.2265987941089233,252.474,294.9372,259.33851486643607,282.15032172775886,0.0579347156483058,0,1,1,-0.0144541952904737,0.284294433269239
2020-04-06,264.86,188061200,257.84,267.0,248.1698,0.0671662838954028,0.308984876939802,252.0055,293.659,259.8643705934422,281.47226989529776,0.0577113167458034,1,0,1,0.0671662838954028,0.37055571777948604
2020-04-07,265.13,201427200,274.21,275.03,264.89,0.0010194064788944,0.3103192646041293,250.841,292.4916,260.3658591083524,280.8313965660704,0.0564109316833404,2,0,1,0.0010194064788944,0.37195287115787634
2020-04-08,274.03,153774500,267.96,276.0,265.2542,0.0335684381246934,0.3543046357615869,250.8245,291.4344,261.6672058599379,280.56467513210686,0.0558731663994722,3,0,1,0.0335684381246934,0.418007186223335
2020-04-09,278.2,190282700,277.58,281.2,275.47,0.0152173119731415,0.3749135119106428,252.329,290.466,263.24175768280094,280.47194277398506,0.05102029805951,4,0,1,0.0152173119731415,0.4395854439562521
2020-04-13,275.66,114839100,277.14,277.51,271.41,-0.0091301222142342,0.3623603835128965,252.646,289.42560000000003,264.4244474272961,280.2832391357896,0.0476319655848637,0,1,1,-0.0091301222142342,0.42644185291509906
2020-04-14,283.79,134143400,280.98,284.9,275.5106,0.0294928535151999,0.402540278738754,254.843,288.6668,266.2687857675536,280.4207591696802,0.0400088180980124,1,0,1,0.0294928535151999,0.46851169353107447
2020-04-15,277.76,121775000,277.57,283.9407,275.46,-0.0212481059938688,0.3727389542354427,256.091,287.7396,267.36318712302466,280.31641567283,0.0391021281453045,0,1,1,-0.0212481059938688,0.43730860141369043
2020-04-16,279.1,131798300,279.15,280.03,275.76,0.0048243087557604,0.3793614707917341,258.046,286.7404,268.4809788255937,280.2687130974249,0.0368164843683228,1,0,1,0.0048243087557604,0.44424262188422037
2020-04-17,286.64,146684800,285.38,287.3,282.4,0.0270154066642778,0.4166254818622092,260.3525,285.816,270.2104094136324,280.5185674857612,0.0370201920347167,2,0,1,0.0270154066642778,0.4832594236363055
2020-04-20,281.59,100109300,282.61,286.7912,281.35,-0.0176179179458554,0.391667490362753,262.992,284.7682,271.29417994566745,280.5605844471039,0.0350515759631701,0,1,1,-0.0176179179458554,0.45712748081826415
2020-04-21,273.04,126385700,276.73,278.04,272.02,-0.0303632941510705,0.3494118809923867,265.4965,283.585,271.4604485222705,280.2656595668253,0.0353301994862098,0,2,1,-0.0303632941510705,0.4128842905025709
2020-04-22,279.1,93524580,278.35,281.0,276.91,0.0221945502490477,0.3793614707917343,267.294,282.4734,272.1880248534829,280.21994742694983,0.0301215030032459,1,0,1,0.0221945502490477,0.44424262188422037
2020-04-23,279.08,104709700,280.49,283.94,278.75,-7.16589036189319e-05,0.3792626272610431,268.9085,281.3498,272.84440343886547,280.1752436062851,0.0301088766200688,0,1,1,-7.16589036189319e-05,0.4441391290413763
2020-04-24,282.97,85165950,280.73,283.7,278.5,0.0139386555826288,0.3984876939804265,269.997,280.2608,273.8087459684973,280.28484189623475,0.0276220733794254,1,0,1,0.0139386555826288,0.46426848697448175
2020-04-27,287.05,77896610,285.12,288.27,284.62,0.0144184895925363,0.4186517742413733,271.67850000000004,279.26059999999995,275.06981778102136,280.55014221402945,0.0264905493645839,2,0,1,0.0144184895925363,0.48538102691460216
2020-04-28,285.73,105270000,291.02,291.4,285.4,-0.0045985020031352,0.4121281012157729,272.8825,278.2232,276.0850732304479,280.7532738919106,0.0258730927377831,0,1,1,-0.0045985020031352,0.4785504992869165
2020-04-29,293.21,118745600,291.53,294.88,290.41,0.0261785601791899,0.4490955816941753,274.6555,277.3528,277.7160186370719,281.241772954973,0.0258632815073957,1,0,1,0.0261785601791899,0.5172568225104703
2020-04-30,290.48,122901700,291.71,293.3239,288.59,-0.0093107329217965,0.4356034397548654,276.872,276.3956,278.9316359097317,281.60405636850345,0.0231956664796611,0,1,1,-0.0093107329217965,0.5031300494623017
2020-05-01,282.79,125180000,285.31,290.6572,281.52,-0.0264734232993665,0.3975981022042081,278.42,275.3124,279.29909915642395,281.65056396189544,0.0241891680517644,0,2,1,-0.0264734232993665,0.46333705138888837
2020-05-04,283.57,80873210,280.74,283.9,279.13,0.0027582304890554,0.4014529999011538,280.189,274.3142,279.7058516177169,281.7258359633897,0.0237215009091786,1,0,1,0.0027582304890554,0.46737327225979364
2020-05-05,286.19,79569940,286.64,289.25,283.7134,0.0092393412561273,0.414401502421664,281.25550000000004,273.5896,280.3233895588868,281.9009012197274,0.0190606000919775,2,0,1,0.0092393412561273,0.4809308346723222
2020-05-06,284.25,73632630,288.04,288.46,283.78,-0.0067787134421188,0.4048136799446451,282.2115,273.0216,280.6973524580404,281.9930227405224,0.0192051246397816,0,1,1,-0.0067787134421188,0.47089202891648085
2020-05-07,287.68,75250410,287.75,289.78,287.13,0.0120668425681618,0.4217653454581371,282.894,272.5452,281.36236650965554,282.21604145658034,0.0180073950414504,1,0,1,0.0120668425681618,0.48864105146418013
2020-05-08,292.44,76622130,291.09,292.95,289.86,0.0165461624026697,0.4452901057625753,283.60600000000005,272.44379999999995,282.41737922302167,282.6169810073027,0.0180588260742578,2,0,1,0.0165461624026697,0.5132723480609875
2020-05-11,292.5,79514230,290.34,294.0,289.88,0.0002051702913419,0.4455866363546483,284.448,272.3686,283.3776288208291,283.00455037956533,0.0178577356998124,3,0,1,0.0002051702913419,0.5135828265895188
2020-05-12,286.67,95870790,293.79,294.24,286.52,-0.0199316239316238,0.4167737471582464,284.592,271.9202,283.69118798075016,283.1482935019353,0.0174308663880624,0,1,1,-0.0199316239316238,0.4834146629005722
2020-05-13,281.6,144721100,286.06,287.19,278.965,-0.0176858408623155,0.3917169121280992,284.784,271.54740000000004,283.4920272206787,283.0875761097026,0.0172121612845028,0,2,1,-0.0176858408623155,0.4571792272396873
2020-05-14,284.97,121977900,278.95,285.11,272.99,0.0119673295454545,0.4083720470495187,285.0775,270.9896,283.632786532995,283.1613966544202,0.0173728141307409,1,0,1,0.0119673295454545,0.4746177712588555
2020-05-15,286.28,111146300,282.37,286.33,281.34,0.0045969751201879,0.4148462983097736,285.0595,270.666,283.8849021012812,283.2836948248351,0.0163091424998243,2,0,1,0.0045969751201879,0.4813965524651196
2020-05-18,295.0,120320200,293.05,296.75,292.7,0.030459689814168,0.4579420776910132,285.73,270.6168,284.9434828535401,283.7431577728808,0.0170902497639703,3,0,1,0.030459689814168,0.5265194319449851
2020-05-19,291.97,95189320,294.35,296.205,291.95,-0.0102711864406779,0.4429672827913395,286.6765,270.9716,285.6126749627268,284.0657790366894,0.015582838195992,0,1,1,-0.0102711864406779,0.5108402662541605
2020-05-20,296.93,85861690,295.82,297.87,295.57,0.0169880467171283,0.4674804784026867,287.56800000000004,271.1418,286.6905154424671,284.57025829015254,0.0152944273563997,1,0,1,0.0169880467171283,0.5365064912794049
2020-05-21,294.88,78293930,296.79,297.67,293.6886,-0.0069039841039976,0.4573490165068676,288.358,271.5522,287.4704663527083,284.97456188661715,0.0154471741209016,0,1,1,-0.0069039841039976,0.5258984748879227
2020-05-22,295.44,63958200,294.57,295.63,293.22,0.0018990775908844,0.4601166353662134,288.9815,272.4988,288.22946955721227,285.38497122439685,0.0152261547509964,1,0,1,0.0018990775908844,0.5287962744875472
2020-05-26,299.08,88951440,301.93,302.19,295.4646,0.0123206065529379,0.4781061579519601,289.583,273.094,289.2628534089063,285.9220311763813,0.0151450573937373,2,0,1,0.0123206065529379,0.5476319718851057
2020-05-27,303.53,104817400,302.12,303.57,296.87,0.0148789621505951,0.500098843530689,290.473,274.3676,290.6216292747248,286.61253975769966,0.0153126509215307,3,0,1,0.0148789621505951,0.5706591294178351
2020-05-28,302.97,90767810,304.65,306.84,302.24,-0.0018449576648105,0.4973312246713437,290.961,275.371,291.79766458189386,287.2540087868095,0.014344878802159,0,1,1,-0.0018449576648105,0.5677613298182111
2020-05-29,304.32,119265700,302.46,304.96,299.47,0.0044558867214574,0.5040031629929804,291.653,276.6574,292.9902679550468,287.92326334418954,0.0141153493769651,1,0,1,0.0044558867214574,0.5747470967101627
2020-06-01,305.55,56779840,303.62,306.205,303.06,0.0040417981072555,0.5100820401304718,292.791,277.9582,294.18643291170906,288.61450791892725,0.0123684179943468,2,0,1,0.0040417981072555,0.5811119065450521
2020-06-02,308.08,74267160,306.55,308.13,305.1,0.0082801505481917,0.5225857467628725,294.0165,279.54380000000003,295.5096297772606,289.3778605495576,0.0124019915737451,3,0,1,0.0082801505481917,0.5942037511647835
2020-06-03,312.18,92567570,310.24,313.22,309.94,0.0133082316281485,0.5428486705545104,295.316,281.3284,297.0972840841882,290.27206209663376,0.0125213503812628,4,0,1,0.0133082316281485,0.6154197839477478
2020-06-04,311.36,75794360,311.11,313.0,309.08,-0.0026266897302837,0.5387960857961829,296.6715,282.6926,298.4556379809321,291.0990400536285,0.0123591012948632,0,1,1,-0.0026266897302837,0.611176577391155
2020-06-05,319.34,150524700,317.23,321.275,317.16,0.0256294964028775,0.5782346545418582,298.2545,284.1436,300.444624839891,292.20652867897644,0.0131358708104162,1,0,1,0.0256294964028775,0.6524702216858023
2020-06-08,323.2,73641220,320.22,323.41,319.63,0.0120874303250455,0.5973114559652053,299.7925,285.3836,302.61180342656803,293.42195892685976,0.0129720542878941,2,0,1,0.0120874303250455,0.6724443403546421
2020-06-09,320.79,77479230,320.3,323.2849,319.36,-0.0074566831683167,0.5854008105169501,301.207,286.731,304.34306024308535,294.49521543953193,0.0132344724580924,0,1,1,-0.0074566831683167,0.6599734527919732
2020-06-10,319.0,95000770,321.42,322.39,318.2209,-0.0055799744381059,0.5765543145201131,302.8235,287.87800000000004,305.7389592675533,295.4561873830797,0.0121747362883798,0,2,1,-0.0055799744381059,0.6507108433574595
2020-06-11,300.61,209243600,311.46,312.15,300.01,-0.0576489028213165,0.4856676880498158,303.774,288.7352,305.2504869563578,295.65829768178247,0.0180362078830645,0,3,0,-0.0576489028213165,0.5555491743626519
2020-06-12,304.21,194678900,308.24,309.08,298.6,0.0119756495126575,0.5034595235741806,304.736,289.8964,305.1513929605142,295.9936585570067,0.0180364152745168,1,0,0,0.0,0.5555491743626519
2020-06-15,307.05,135782700,298.02,308.28,296.74,0.0093356562900628,0.5174953049322908,305.7745,291.0008,305.3322126785605,296.427240574379,0.0180836220621956,2,0,0,0.0,0.5555491743626519
2020-06-16,312.96,137627500,315.48,315.64,307.67,0.0192476795310208,0.5467035682514563,306.6725,292.2962,306.05866861393565,297.07558408126613,0.0173689697990786,3,0,1,0.0,0.5555491743626519
2020-06-17,311.66,83398940,314.07,314.39,310.86,-0.0041538854805724,0.5402787387565469,307.65700000000004,293.23220000000003,306.5921287459418,297.6475219604322,0.0171737700004887,0,1,1,-0.0041538854805724,0.5490876012329506
2020-06-18,311.78,80828660,310.005,312.3,309.51,0.0003850349740099,0.5408717999406922,308.3995,294.1652,307.0862117225188,298.20173678551333,0.0168817699599681,1,0,1,0.0003850349740099,0.5496840541372305
2020-06-19,308.64,135549600,314.17,314.38,306.53,-0.0100712040541407,0.5253533656222185,309.0875,294.85740000000004,307.2341915584694,298.6110804409834,0.0169899414737604,0,1,1,-0.0100712040541407,0.5340768698085665
2020-06-22,310.62,74649390,307.99,311.05,306.75,0.0064152410575428,0.5351388751606194,309.8465,295.5058,307.5566495052818,299.08201846290564,0.0170126057024079,1,0,1,0.0064152410575428,0.5439183427291894
2020-06-23,312.05,68471250,313.49,314.5,311.6101,0.0046036958341382,0.5422061876050199,310.495,296.2336,307.9845876476359,299.590566758478,0.0168686087537033,2,0,1,0.0046036958341382,0.5510260731718613
2020-06-24,304.09,132813500,309.84,310.51,302.1,-0.0255087325749079,0.5028664623900352,310.523,296.63960000000003,307.61367453833725,299.7670151208906,0.017676937344434,0,1,1,-0.0255087325749079,0.5114613638546106
2020-06-25,307.35,89467970,303.47,307.64,301.28,0.0107205103752179,0.5189779578926546,310.742,297.2314,307.5885626775432,300.06438707693417,0.0178215031586867,1,0,1,0.0107205103752179,0.527665001087555
2020-06-26,300.05,127961000,306.16,306.39,299.42,-0.0237514234585977,0.4829000691904701,310.5285,297.6504,306.87060432730107,300.0638228778388,0.0186211548353693,0,1,1,-0.0237514234585977,0.49138078274384545
2020-06-29,304.46,79773260,301.41,304.61,298.93,0.0146975504082651,0.504695067707817,310.47400000000005,298.0068,306.64102296279617,300.2362219806686,0.018909310305457,1,0,1,0.0146975504082651,0.513300426976141
2020-06-30,308.36,113394800,303.99,310.2,303.82,0.012809564474808,0.5239695561925459,310.488,298.54220000000004,306.80473506157745,300.5548015108384,0.0190404374821334,2,0,1,0.012809564474808,0.5326851463652464
2020-07-01,310.52,72396540,309.57,311.89,309.07,0.0070047995849007,0.5346446575071648,310.405,299.2918,307.15856981761766,300.9455936084526,0.0188637545334342,3,0,1,0.0070047995849007,0.5434212986422893
2020-07-02,312.23,69344220,314.24,315.7,311.51,0.0055068916655933,0.5430957793812385,310.4485,299.9544,307.6415631683207,301.3881193492976,0.0188939358115547,4,0,1,0.0055068916655933,0.5519207525282819
2020-07-06,317.05,61713830,316.37,317.68,315.56,0.0154373378599108,0.5669170702777493,310.334,300.7138,308.5376047713378,302.0023107473644,0.0183033649060505,5,0,1,0.0154373378599108,0.575878277516868
2020-07-07,313.78,82909960,315.38,317.52,313.37,-0.0103138306260843,0.5507561530097842,309.863,301.33,309.03688050740084,302.46418091413443,0.0181971570185939,0,1,1,-0.0103138306260843,0.5596249358752337
2020-07-08,316.18,54638600,314.61,316.3,312.7,0.0076486710434062,0.5626173766926943,309.63250000000005,301.9126,309.71717760193405,303.0020561724037,0.0182423459071238,1,0,1,0.0076486710434062,0.571553993960837
2020-07-09,314.38,83354160,316.84,317.1,310.68,-0.0056929597064963,0.5537214589305117,309.40150000000006,302.4856,310.1612559255594,303.4482500479957,0.0182439990785603,0,1,1,-0.0056929597064963,0.5626072003966345
2020-07-10,317.59,57550370,314.31,317.88,312.76,0.0102105731916788,0.5695858456064038,310.2505,302.9732,310.8687553612204,304.00282847748605,0.0124640102080408,1,0,1,0.0102105731916788,0.5785623155861286
2020-07-13,314.84,102997500,320.13,322.71,314.13,-0.0086589628136906,0.5559948601364029,310.782,303.4604,311.2469691363423,304.42781559601605,0.012520617072339,0,1,1,-0.0086589628136906,0.5648936031963749
2020-07-14,318.92,93656950,313.3,319.76,312.0,0.0129589632829374,0.5761589403973499,311.3755,304.183,311.97773398050015,304.996136553035,0.0126609166892675,1,0,1,0.0129589632829374,0.5851730019419004
2020-07-15,321.85,87196520,322.41,323.04,319.265,0.0091872569923492,0.5906395176435693,311.82000000000005,304.9486,312.9179497918811,305.65707237448464,0.0121271411391431,2,0,1,0.0091872569923492,0.5997363936880744
2020-07-16,320.79,54622520,319.79,321.28,319.09,-0.0032934596861892,0.5854008105169508,312.2765,305.64059999999995,313.667668859321,306.2505205166617,0.0121076442061082,0,1,1,-0.0032934596861892,0.5944677263669331
2020-07-17,321.72,62774910,321.88,322.57,319.735,0.0028990928644907,0.5899970346940784,312.7735,306.39,314.43455753938565,306.8571667709103,0.0121083483831806,1,0,1,0.0028990928644907,0.5990902363751043
2020-07-20,324.32,56308850,321.43,325.13,320.62,0.0080815616063656,0.6028466936838972,313.5575,307.1228,315.37602824992035,307.5419837602864,0.0118620975306453,2,0,1,0.0080815616063656,0.6120133826345076
2020-07-21,325.01,57498970,326.45,326.93,323.94,0.0021275283670449,0.606256795492734,314.277,307.7742,316.2935493689756,308.22700400498104,0.0118272228835586,3,0,1,0.0021275283670449,0.6154429868341187
2020-07-22,326.86,57792920,324.62,327.2,324.5,0.0056921325497678,0.6153998220816441,315.01750000000004,308.4614,317.2998780005017,308.9577097302759,0.0118407141200045,4,0,1,0.0056921325497678,0.6246383024417714
2020-07-23,322.96,75737990,326.47,327.23,321.48,-0.01193171388362,0.5961253335969152,315.961,309.1872,317.83893723854914,309.50681915261805,0.0104666218603588,0,1,1,-0.01193171388362,0.6052535830526662
2020-07-24,320.88,73766600,320.95,321.99,319.246,-0.0064404260589546,0.5858456064050599,316.6375,309.9728,318.1285622634492,309.9528262446722,0.0105095031600101,0,2,1,-0.0064404260589546,0.5949150660451437
2020-07-27,323.22,48292970,321.63,323.41,320.775,0.0072924457741212,0.5974102994958972,317.796,310.73780000000005,318.6134610955017,310.47310756841057,0.0085908698985931,1,0,1,0.0072924457741212,0.6065458976786069
2020-07-28,321.17,57494980,322.43,323.64,320.85,-0.0063424293051173,0.5872788376000782,318.6315,311.4356,318.8569409911682,310.89259354612,0.0084685216686087,0,1,1,-0.0063424293051173,0.5963564938971542
2020-07-29,325.12,48454160,322.12,325.73,322.075,0.0122987825762057,0.6068004349115341,319.46950000000004,312.038,319.4534228015331,311.4505310541153,0.0084371701515486,1,0,1,0.0122987825762057,0.6159897353297095
2020-07-30,323.96,61861710,321.9,324.41,319.64,-0.0035679133858268,0.6010675101314609,320.14150000000006,312.67780000000005,319.8826206299586,311.94109846375784,0.0084832676606389,0,1,1,-0.0035679133858268,0.6102240239216679
2020-07-31,326.52,85210760,325.9,326.63,321.33,0.007902210149401,0.6137194820598979,320.856,313.2696,320.51475199853394,312.5128200926301,0.008549728381965,1,0,1,0.007902210149401,0.6229483525463111
2020-08-03,328.79,53077950,328.32,329.62,327.73,0.0069521009432806,0.6249382227933169,321.443,313.9478,321.3028708558164,313.15114087331125,0.0080586111673389,2,0,1,0.0069521009432806,0.6342312533189443
2020-08-04,330.06,41917890,327.86,330.06,327.86,0.0038626478907508,0.63121478699219,322.257,314.6402,322.13688315526247,313.8142333880834,0.0075390658732755,3,0,1,0.0038626478907508,0.6405437132225758
2020-08-05,332.11,42866350,331.47,332.39,331.18,0.0062109919408592,0.6413462488880091,323.0535,315.30080000000004,323.0867038071422,314.531714431688,0.0074947089956646,4,0,1,0.0062109919408592,0.6507331170040285
2020-08-06,334.33,43679450,331.48,334.46,331.13,0.006684532233296,0.6523178807947005,324.051,315.9168,324.1574939207477,315.30811778730805,0.0072919551578517,5,0,1,0.006684532233296,0.6617674957332111
2020-08-07,334.57,57308270,333.28,334.88,332.3,0.000717853617683,0.6535040031629915,324.9,316.5488,325.14916116639085,316.06348571721753,0.0071119169903737,6,0,1,0.000717853617683,0.6629604015417714
2020-08-10,335.57,44282090,335.06,335.77,332.955,0.0029889111396719,0.6584461796975376,325.9365,317.1738,326.141622007687,316.8284470616404,0.0065969439647871,7,0,1,0.0029889111396719,0.6679308424107728
2020-08-11,332.8,69601090,336.85,337.54,332.01,-0.0082546115564561,0.6447563506968459,326.63050000000004,317.7188,326.7757532450501,317.4547824709879,0.0066528187402114,0,1,1,-0.0082546115564561,0.6541627212036392
2020-08-12,337.44,53826130,335.44,338.28,332.8377,0.0139423076923077,0.6676880498171385,327.41,318.306,327.79139579314057,318.2385164917335,0.0069936544994011,1,0,1,0.0139423076923077,0.6772255668358054
2020-08-13,336.83,41816150,336.61,338.2514,335.83,-0.0018077287814129,0.6646733221310654,328.212,318.79900000000004,328.65221524141293,318.96759427637136,0.0069377622485646,0,1,1,-0.0018077287814129,0.6741935979057148
2020-08-14,336.84,47260390,336.41,337.42,335.62,2.9688566932861704e-05,0.664722743896411,328.968,319.3086,329.4320042660403,319.6684729321999,0.0069579615937833,1,0,1,2.9688566932861704e-05,0.6742433023144048
2020-08-17,337.91,35480970,337.94,338.34,336.8517,0.0031765823536398,0.6700108727883751,329.6475,319.68,330.2394324311793,320.38382693485875,0.0068295242496501,2,0,1,0.0031765823536398,0.6795616740442363
2020-08-18,338.64,38733910,338.34,339.1,336.61,0.0021603385516852,0.6736186616585935,330.329,319.9888,331.0394864853527,321.09975529035444,0.0068295410436276,3,0,1,0.0021603385516852,0.6831900958786072
2020-08-19,337.23,68054240,339.05,339.61,336.62,-0.0041637136782423,0.666650192744884,330.8475,320.3176,331.62905920103344,321.732313906419,0.0069101631603765,0,1,1,-0.0041637136782423,0.6761817742533156
2020-08-20,338.28,42207830,335.36,338.8,335.22,0.0031136019927051,0.671839478106157,331.6135,320.7032,332.26248213426834,322.381242772834,0.0061368490206305,1,0,1,0.0031136019927051,0.6814007371657669
2020-08-21,339.48,55106630,337.92,339.72,337.55,0.003547357218872,0.677770089947612,332.5435,321.48060000000004,332.9498647881476,323.0517822719385,0.0057809815906444,2,0,1,0.003547357218872,0.6873652662085685
2020-08-24,342.92,48588660,342.12,343.0,339.4504,0.010133144809709,0.6947711772264498,333.5285,322.2548,333.89940147499067,323.83092806519585,0.005929202238882,3,0,1,0.010133144809709,0.7044635827979333
2020-08-25,344.12,38463380,343.53,344.21,342.27,0.0034993584509506,0.7007017890679046,334.676,322.99620000000004,334.87279181070585,324.6265779449921,0.0055083068971685,4,0,1,0.0034993584509506,0.7104281118407347
2020-08-26,347.57,50790240,344.76,347.86,344.17,0.010025572474718,0.7177522981120874,335.7985,323.6884,336.0820497334957,325.52631998636497,0.0053373718057661,5,0,1,0.010025572474718,0.7275761328387891
2020-08-27,348.33,58034140,348.51,349.9,346.53,0.0021866098915326,0.7215083522783423,337.01699999999994,324.4218,337.24852118744855,326.420581947684,0.005093934804304,6,0,1,0.0021866098915326,0.7313536678992301
2020-08-28,350.58,48588940,349.44,350.72,348.15,0.0064593919559039,0.7326282494810705,338.22,325.19780000000003,338.51818583626294,327.3680101065984,0.0050404117452083,7,0,1,0.0064593919559039,0.7425371598544832
2020-08-31,349.31,66099180,350.35,351.3,349.06,-0.003622568315363,0.7263516852821976,339.246,326.0112,339.5459776613808,328.2284802984965,0.0052187979097148,0,1,1,-0.003622568315363,0.7362246999508517
2020-09-01,352.6,54999330,350.21,352.71,349.24,0.0094185680341245,0.7426114460808535,340.373,326.8508,340.78921788410645,329.1842261691437,0.0054090421205628,1,0,1,0.0094185680341245,0.7525774504098663
2020-09-02,357.7,69540040,354.67,358.75,353.43,0.0144639818491207,0.767816546407037,341.65250000000003,327.76379999999995,342.3997685618106,330.3024918095694,0.0059306686501043,2,0,1,0.0144639818491207,0.777926698841773
2020-09-03,345.39,148011100,355.87,356.38,342.59,-0.0344143136706737,0.7069783532667782,342.2055,328.5898,342.6845525083049,330.89415879742944,0.0103377057473601,0,1,1,-0.0344143136706737,0.7167405717443669
2020-09-04,342.57,139156300,346.13,347.83,334.87,-0.0081646834013723,0.6930414154393589,342.6055,329.2942,342.6736427456092,331.3520349230205,0.0105694256929808,0,2,1,-0.0081646834013723,0.7027239284937832
2020-09-08,333.21,114465300,336.71,342.64,332.88,-0.0273228829144408,0.6467826430760102,342.4875,329.9574,341.77234343650355,331.4248962985883,0.0123312452972331,0,3,0,-0.0273228829144408,0.6562006019599307
2020-09-09,339.79,91462290,337.55,342.46,336.61,0.0197473065034063,0.6793021646733219,342.837,330.664,341.5835488235032,331.7529395809966,0.0129521569046374,1,0,0,0.0,0.6562006019599307
2020-09-10,333.89,90569550,341.82,342.53,332.85,-0.0173636657935785,0.6501433231195015,342.6595,331.1746,340.8508298879314,331.836745871938,0.0132101733563889,0,1,0,-0.0,0.6562006019599307
2020-09-11,334.06,84680190,335.82,336.97,331.0,0.0005091497199676,0.6509834931303742,342.521,331.6454,340.2040841843189,331.9239323083326,0.0132077518043496,1,0,0,0.0,0.6562006019599307
2020-09-14,338.46,65605690,337.49,340.38,334.2208,0.0131712865952222,0.6727290698823756,342.602,332.17,340.03798092866947,332.180248688398,0.0135490240319968,2,0,0,0.0,0.6562006019599307
2020-09-15,340.17,52920860,341.12,342.02,338.4683,0.0050522956922531,0.6811801917564491,342.71500000000003,332.6324,340.0505541735581,332.4935722692451,0.0135762438535228,3,0,1,0.0,0.6562006019599307
2020-09-16,338.82,82211260,341.51,343.06,338.52,-0.0039686039333275,0.6745082534348121,342.724,333.1332,339.9333585379811,332.7416674743728,0.0136040794252698,0,1,1,-0.0039686039333275,0.6496277977366132
2020-09-17,335.84,91523340,333.56,337.6996,332.991,-0.0087952305058733,0.6597805673618655,342.6545,333.5264,339.54351486769724,332.8631707106719,0.013719682680783,0,2,1,-0.0087952305058733,0.6351189410066236
2020-09-18,330.65,105877900,335.37,335.49,327.97,-0.0154537875178656,0.6341306711475727,342.273,333.8518,338.6965134517261,332.7763797024102,0.0141122122110249,0,3,0,-0.0154537875178656,0.6098501603258697
2020-09-21,326.97,99450830,325.7,327.13,321.73,-0.0111295932254648,0.6159434615004444,341.6475,334.0394,337.5797026467998,332.5486785376098,0.0142418710540254,0,4,0,-0.0,0.6098501603258697
2020-09-22,330.3,63612110,328.57,330.9,325.86,0.0101844205890448,0.6324009093604821,341.0165,334.34860000000003,336.88639763281884,332.4604950655467,0.0142441326423107,1,0,0,0.0,0.6098501603258697
2020-09-23,322.64,93112240,330.9,331.2,322.1,-0.0231910384498941,0.5945438371058611,339.9425,334.42299999999994,335.52959785826465,332.0753776119958,0.014956381411149,0,1,0,-0.0,0.6098501603258697
2020-09-24,323.5,76681330,321.22,326.797,319.8,0.0026655095462435,0.5987941089255706,338.73900000000003,334.456,334.3839218717632,331.73908829387835,0.0147045867244134,1,0,0,0.0,0.6098501603258697
2020-09-25,328.73,71069430,322.58,329.58,321.64,0.0161669242658424,0.6246416922012454,337.759,334.61479999999995,333.8454531220715,331.6210848313733,0.0153079722943218,2,0,0,0.0,0.6098501603258697
2020-09-28,334.19,64584610,333.22,334.96,332.15,0.016609375475314,0.6516259760798655,336.9395,334.86420000000004,333.8782671104457,331.72182660269203,0.0157910101920754,3,0,1,0.0,0.6098501603258697
2020-09-29,332.37,51531590,333.97,334.77,331.6209,-0.0054460037703102,0.6426312147869921,336.09250000000003,335.02520000000004,333.7346226237366,331.7472451672924,0.0158044772487112,0,1,1,-0.0054460037703102,0.6010829102831006
2020-09-30,334.89,104081100,333.09,338.29,332.88,0.0075819117248847,0.6550854996540474,335.207,335.2228,333.84465856433314,331.8704904548495,0.0157376109981524,1,0,1,0.0075819117248847,0.6132221795730886
2020-10-01,337.04,88698750,337.69,338.74,335.01,0.0064200185135419,0.665711179203321,334.174,335.4264,334.1489767963014,332.0732163193652,0.0153812192993249,2,0,1,0.0064200185135419,0.6235790958324041
2020-10-02,333.84,89431110,331.7,337.0126,331.19,-0.0094944220270591,0.6498962142927742,333.5965,335.644,334.1195504347489,332.1425019538999,0.01359605497961,0,1,1,-0.0094944220270591,0.6081641507022604
2020-10-05,339.76,45713110,336.06,339.96,336.01,0.017733045770429,0.6791538993772854,333.456,336.0216,334.65673610763,332.44122736747244,0.0141605691735335,1,0,1,0.017733045770429,0.6366817991930267
2020-10-06,334.93,90128880,339.91,342.17,334.38,-0.0142159171179655,0.6552831867154292,333.54200000000003,336.2558,334.6827612402367,332.5388262942382,0.0131091856747356,0,1,1,-0.0142159171179655,0.6134148663872159
2020-10-07,340.76,56999600,338.12,341.63,338.09,0.0174066222792821,0.6840960759118311,333.5905,336.6476,335.26154588402363,332.8612252630916,0.0129361028029682,1,0,1,0.0174066222792821,0.6414989695461966
2020-10-08,343.78,45242480,342.85,343.85,341.86,0.0088625425519426,0.6990214490461593,334.08500000000004,337.0208,336.07282722840233,333.2894125076763,0.0123768012330603,2,0,1,0.0088625425519426,0.6560468240127697
2020-10-09,346.85,59528610,345.56,347.35,344.89,0.0089301297341324,0.7141939310072152,334.7245,337.47860000000003,337.0992246352212,333.8212002524733,0.0124829049780821,3,0,1,0.0089301297341324,0.6708355369970016
